cell_idx,x,y,ground_truth,ground_truth_name,prediction,eval_mask
528,18646.0,21403.0,8,IDC_2,4,True
529,7046.0,19244.0,10,IDC_4,5,True
530,10187.0,18537.0,10,IDC_4,5,True
531,12391.0,7613.0,11,IDC_5,16,True
532,7454.0,19957.0,10,IDC_4,5,True
533,17578.0,8098.0,5,Healthy_1,9,True
534,19472.0,17603.0,17,Tumor_edge_4,12,True
535,6506.0,15917.0,9,IDC_3,11,True
536,5413.0,15915.0,9,IDC_3,11,True
537,5563.0,9026.0,19,Tumor_edge_6,16,True
538,11571.0,8087.0,11,IDC_5,6,True
539,11022.0,9986.0,19,Tumor_edge_6,10,True
540,6498.0,20193.0,10,IDC_4,5,True
541,18241.0,19264.0,8,IDC_2,4,True
542,11008.0,17588.0,6,Healthy_2,19,True
543,16074.0,9758.0,5,Healthy_1,15,True
544,16627.0,5958.0,5,Healthy_1,9,True
545,11961.0,18777.0,3,DCIS/LCIS_4,3,True
546,5140.0,15914.0,9,IDC_3,11,True
547,8570.0,7131.0,11,IDC_5,6,True
548,12506.0,19729.0,19,Tumor_edge_6,3,True
549,19353.0,8339.0,5,Healthy_1,9,True
550,6797.0,5940.0,11,IDC_5,6,True
551,8436.0,5468.0,11,IDC_5,6,True
552,8003.0,18533.0,10,IDC_4,5,True
553,15237.0,19259.0,8,IDC_2,4,True
554,17031.0,9047.0,5,Healthy_1,15,True
555,13620.0,7853.0,14,Tumor_edge_1,14,True
556,18380.0,17601.0,1,DCIS/LCIS_2,12,True
557,15242.0,16408.0,8,IDC_2,17,True
558,13883.0,13080.0,12,IDC_6,18,True
559,15530.0,8332.0,14,Tumor_edge_1,14,True
560,18115.0,13325.0,0,DCIS/LCIS_1,6,True
561,9650.0,13785.0,2,DCIS/LCIS_3,18,True
562,14983.0,8806.0,14,Tumor_edge_1,14,True
563,7323.0,16869.0,10,IDC_4,5,True
564,9938.0,5233.0,14,Tumor_edge_1,6,True
565,17147.0,20212.0,8,IDC_2,4,True
566,6646.0,13779.0,19,Tumor_edge_6,1,True
567,12371.0,18541.0,3,DCIS/LCIS_4,3,True
568,8705.0,7844.0,11,IDC_5,6,True
569,9649.0,14260.0,2,DCIS/LCIS_3,18,True
570,16895.0,8334.0,5,Healthy_1,9,True
571,20169.0,9765.0,5,Healthy_1,9,True
572,16881.0,16411.0,8,IDC_2,17,True
573,12375.0,16640.0,3,DCIS/LCIS_4,3,True
574,16610.0,14985.0,16,Tumor_edge_3,13,True
575,16463.0,20924.0,8,IDC_2,4,True
576,5687.0,15440.0,9,IDC_3,11,True
577,19894.0,11190.0,16,Tumor_edge_3,13,True
578,19199.0,17603.0,1,DCIS/LCIS_2,12,True
579,15254.0,10232.0,14,Tumor_edge_1,15,True
580,10188.0,18062.0,10,IDC_4,5,True
581,17018.0,15699.0,18,Tumor_edge_5,13,True
582,8700.0,10695.0,19,Tumor_edge_6,1,True
583,5568.0,6175.0,11,IDC_5,16,True
584,11026.0,7611.0,11,IDC_5,6,True
585,6917.0,14730.0,15,Tumor_edge_2,1,True
586,10592.0,21150.0,10,IDC_4,5,True
587,15511.0,18784.0,8,IDC_2,4,True
588,5819.0,18054.0,10,IDC_4,5,True
589,18808.0,7863.0,5,Healthy_1,9,True
590,7608.0,10218.0,15,Tumor_edge_2,1,True
591,5971.0,9739.0,15,Tumor_edge_2,7,True
592,15669.0,7144.0,14,Tumor_edge_1,14,True
593,18526.0,12613.0,0,DCIS/LCIS_1,6,True
594,18938.0,10951.0,16,Tumor_edge_3,14,True
595,13623.0,5953.0,4,DCIS/LCIS_5,6,True
596,6235.0,14491.0,15,Tumor_edge_2,7,True
597,9660.0,8083.0,11,IDC_5,6,True
598,12383.0,12364.0,12,IDC_6,10,True
599,8955.0,20197.0,10,IDC_4,5,True
600,18945.0,7625.0,5,Healthy_1,9,True
601,16751.0,12847.0,16,Tumor_edge_3,12,True
602,8001.0,19483.0,10,IDC_4,5,True
603,16069.0,12133.0,5,Healthy_1,20,True
604,9637.0,20436.0,10,IDC_4,5,True
605,15525.0,11182.0,13,IDC_7,20,True
606,12111.0,11889.0,12,IDC_6,10,True
607,9116.0,7132.0,11,IDC_5,6,True
608,13894.0,6903.0,14,Tumor_edge_1,14,True
609,8275.0,19008.0,10,IDC_4,5,True
610,7741.0,12356.0,2,DCIS/LCIS_3,18,True
611,18390.0,12375.0,0,DCIS/LCIS_1,12,True
612,6234.0,14966.0,15,Tumor_edge_2,7,True
613,17711.0,10236.0,5,Healthy_1,15,True
614,17692.0,20688.0,8,IDC_2,4,True
615,11141.0,19251.0,3,DCIS/LCIS_4,3,True
616,5829.0,12827.0,15,Tumor_edge_2,11,True
617,19205.0,14277.0,16,Tumor_edge_3,13,True
618,4587.0,19714.0,10,IDC_4,5,True
619,13617.0,9278.0,13,IDC_7,8,True
620,12653.0,13790.0,12,IDC_6,18,True
621,15945.0,5244.0,5,Healthy_1,16,True
622,18101.0,20927.0,8,IDC_2,4,True
623,15506.0,21635.0,19,Tumor_edge_6,17,True
624,11708.0,7850.0,11,IDC_5,6,True
625,4723.0,20427.0,10,IDC_4,5,True
626,14005.0,20919.0,8,IDC_2,17,True
627,18392.0,10950.0,16,Tumor_edge_3,14,True
628,18264.0,6436.0,5,Healthy_1,9,True
629,14298.0,9992.0,14,Tumor_edge_1,10,True
630,15535.0,5481.0,14,Tumor_edge_1,12,True
631,15514.0,17359.0,8,IDC_2,17,True
632,11958.0,20678.0,10,IDC_4,5,True
633,13353.0,4527.0,4,DCIS/LCIS_5,6,True
634,16896.0,7859.0,5,Healthy_1,9,True
635,10481.0,7135.0,11,IDC_5,6,True
636,8018.0,9981.0,11,IDC_5,1,True
637,10049.0,19249.0,10,IDC_4,5,True
638,6799.0,4990.0,11,IDC_5,6,True
639,7048.0,17818.0,10,IDC_4,5,True
640,8273.0,19958.0,10,IDC_4,5,True
641,9923.0,13785.0,2,DCIS/LCIS_3,18,True
642,15790.0,15459.0,18,Tumor_edge_5,13,True
643,17016.0,17124.0,8,IDC_2,17,True
644,7617.0,5467.0,11,IDC_5,6,True
645,7340.0,7842.0,11,IDC_5,6,True
646,6253.0,4989.0,11,IDC_5,6,True
647,17158.0,14036.0,0,DCIS/LCIS_1,6,True
648,16213.0,8095.0,5,Healthy_1,15,True
649,15795.0,13083.0,7,IDC_1,20,True
650,8837.0,9982.0,12,IDC_6,10,True
651,6643.0,15204.0,15,Tumor_edge_2,7,True
652,18797.0,13564.0,0,DCIS/LCIS_1,12,True
653,14554.0,19495.0,8,IDC_2,4,True
654,15923.0,17597.0,8,IDC_2,17,True
655,7461.0,16156.0,15,Tumor_edge_2,7,True
656,18665.0,10950.0,16,Tumor_edge_3,14,True
657,7596.0,16869.0,10,IDC_4,5,True
658,6247.0,8315.0,11,IDC_5,16,True
659,12524.0,9751.0,13,IDC_7,10,True
660,14007.0,19969.0,8,IDC_2,4,True
661,17430.0,14511.0,0,DCIS/LCIS_1,12,True
662,20034.0,9053.0,5,Healthy_1,9,True
663,10604.0,14499.0,2,DCIS/LCIS_3,18,True
664,7318.0,19719.0,10,IDC_4,5,True
665,15386.0,12370.0,5,Healthy_1,20,True
666,17573.0,10948.0,16,Tumor_edge_3,13,True
667,15534.0,5956.0,14,Tumor_edge_1,12,True
668,18376.0,19977.0,8,IDC_2,4,True
669,15649.0,18072.0,8,IDC_2,17,True
670,10194.0,14736.0,2,DCIS/LCIS_3,18,True
671,15387.0,11895.0,5,Healthy_1,20,True
672,16608.0,16410.0,8,IDC_2,17,True
673,9238.0,14972.0,2,DCIS/LCIS_3,18,True
674,15921.0,18547.0,8,IDC_2,17,True
675,15657.0,13796.0,7,IDC_1,20,True
676,16462.0,21399.0,8,IDC_2,17,True
677,16347.0,9758.0,5,Healthy_1,15,True
678,15238.0,18783.0,8,IDC_2,17,True
679,5145.0,13539.0,15,Tumor_edge_2,7,True
680,16486.0,8096.0,5,Healthy_1,9,True
681,6655.0,9028.0,11,IDC_5,16,True
682,9514.0,13547.0,2,DCIS/LCIS_3,18,True
683,14439.0,7855.0,14,Tumor_edge_1,14,True
684,6915.0,16155.0,9,IDC_3,7,True
685,5424.0,10214.0,15,Tumor_edge_2,7,True
686,15668.0,7619.0,14,Tumor_edge_1,14,True
687,18782.0,22116.0,8,IDC_2,17,True
688,10337.0,11173.0,19,Tumor_edge_6,10,True
689,12379.0,14265.0,6,Healthy_2,1,True
690,6112.0,7127.0,11,IDC_5,16,True
691,7069.0,6416.0,11,IDC_5,6,True
692,12097.0,19490.0,3,DCIS/LCIS_4,3,True
693,4859.0,20665.0,10,IDC_4,5,True
694,5974.0,7839.0,11,IDC_5,16,True
695,17966.0,20214.0,8,IDC_2,4,True
696,20032.0,10003.0,5,Healthy_1,9,True
697,11983.0,6900.0,19,Tumor_edge_6,8,True
698,13601.0,17830.0,3,DCIS/LCIS_4,3,True
699,17428.0,15462.0,16,Tumor_edge_3,13,True
700,7736.0,15206.0,2,DCIS/LCIS_3,7,True
701,11831.0,15214.0,6,Healthy_2,16,True
702,18107.0,17601.0,1,DCIS/LCIS_2,12,True
703,10335.0,12123.0,2,DCIS/LCIS_3,18,True
704,15126.0,5243.0,14,Tumor_edge_1,12,True
705,7330.0,13068.0,2,DCIS/LCIS_3,18,True
706,14567.0,12368.0,12,IDC_6,18,True
707,13752.0,9991.0,13,IDC_7,10,True
708,19083.0,6438.0,5,Healthy_1,7,True
709,13332.0,15929.0,6,Healthy_2,1,True
710,18947.0,6200.0,5,Healthy_1,7,True
711,17574.0,10473.0,19,Tumor_edge_6,15,True
712,18253.0,12613.0,0,DCIS/LCIS_1,12,True
713,10603.0,14974.0,2,DCIS/LCIS_3,18,True
714,5701.0,7839.0,11,IDC_5,16,True
715,12104.0,15214.0,6,Healthy_2,16,True
716,7612.0,8317.0,11,IDC_5,2,True
717,14010.0,18544.0,3,DCIS/LCIS_4,3,True
718,12234.0,19253.0,3,DCIS/LCIS_4,3,True
719,13329.0,17355.0,3,DCIS/LCIS_4,3,True
720,7468.0,12355.0,2,DCIS/LCIS_3,18,True
721,11714.0,4999.0,4,DCIS/LCIS_5,2,True
722,11029.0,6185.0,11,IDC_5,2,True
723,11032.0,4285.0,4,DCIS/LCIS_5,2,True
724,19218.0,7626.0,5,Healthy_1,9,True
725,12236.0,17828.0,3,DCIS/LCIS_4,3,True
726,14155.0,13555.0,12,IDC_6,20,True
727,6503.0,17342.0,10,IDC_4,5,True
728,14709.0,9280.0,14,Tumor_edge_1,8,True
729,14012.0,17118.0,3,DCIS/LCIS_4,3,True
730,16200.0,15222.0,18,Tumor_edge_5,13,True
731,12097.0,19015.0,3,DCIS/LCIS_4,3,True
732,17833.0,18076.0,17,Tumor_edge_4,19,True
733,11843.0,9038.0,11,IDC_5,2,True
734,6933.0,6178.0,11,IDC_5,6,True
735,14967.0,17833.0,3,DCIS/LCIS_4,3,True
736,16072.0,10708.0,5,Healthy_1,20,True
737,9653.0,11884.0,2,DCIS/LCIS_3,18,True
738,10066.0,10222.0,12,IDC_6,10,True
739,16209.0,10471.0,5,Healthy_1,15,True
740,12671.0,4288.0,4,DCIS/LCIS_5,6,True
741,16876.0,18786.0,8,IDC_2,4,True
742,19056.0,21166.0,8,IDC_2,4,True
743,5427.0,8313.0,11,IDC_5,16,True
744,17584.0,5247.0,19,Tumor_edge_6,16,True
745,8010.0,14257.0,2,DCIS/LCIS_3,18,True
746,16756.0,9997.0,5,Healthy_1,15,True
747,13208.0,9040.0,13,IDC_7,8,True
748,12249.0,10701.0,13,IDC_7,10,True
749,12668.0,5713.0,4,DCIS/LCIS_5,6,True
750,11288.0,13788.0,2,DCIS/LCIS_3,18,True
751,17433.0,13086.0,0,DCIS/LCIS_1,6,True
752,12782.0,17829.0,3,DCIS/LCIS_4,3,True
753,13603.0,16880.0,3,DCIS/LCIS_4,3,True
754,16328.0,19736.0,8,IDC_2,4,True
755,18242.0,18789.0,19,Tumor_edge_6,19,True
756,4998.0,19002.0,10,IDC_4,5,True
757,17843.0,12849.0,0,DCIS/LCIS_1,6,True
758,18525.0,13088.0,0,DCIS/LCIS_1,6,True
759,14308.0,4766.0,4,DCIS/LCIS_5,12,True
760,16059.0,17835.0,8,IDC_2,17,True
761,15393.0,8569.0,14,Tumor_edge_1,14,True
762,11837.0,12363.0,12,IDC_6,10,True
763,11002.0,20914.0,10,IDC_4,5,True
764,12775.0,21630.0,10,IDC_4,5,True
765,16751.0,12372.0,16,Tumor_edge_3,13,True
766,19766.0,6201.0,5,Healthy_1,7,True
767,8966.0,14496.0,2,DCIS/LCIS_3,18,True
768,14014.0,16168.0,18,Tumor_edge_5,13,True
769,11574.0,6662.0,11,IDC_5,6,True
770,7885.0,8318.0,11,IDC_5,2,True
771,11019.0,11412.0,12,IDC_6,10,True
772,18112.0,15225.0,16,Tumor_edge_3,3,True
773,8008.0,15682.0,15,Tumor_edge_2,7,True
774,11411.0,21152.0,10,IDC_4,5,True
775,12384.0,11889.0,12,IDC_6,10,True
776,6091.0,18529.0,10,IDC_4,5,True
777,14710.0,8805.0,14,Tumor_edge_1,14,True
778,8419.0,14970.0,2,DCIS/LCIS_3,18,True
779,12662.0,9039.0,13,IDC_7,8,True
780,9239.0,14497.0,2,DCIS/LCIS_3,18,True
781,15377.0,17596.0,8,IDC_2,17,True
782,5550.0,15678.0,9,IDC_3,11,True
783,16354.0,5958.0,5,Healthy_1,9,True
784,15391.0,9519.0,14,Tumor_edge_1,15,True
785,17968.0,18788.0,8,IDC_2,4,True
786,11562.0,13313.0,2,DCIS/LCIS_3,18,True
787,14991.0,4530.0,14,Tumor_edge_1,12,True
788,8564.0,9982.0,12,IDC_6,10,True
789,7191.0,14255.0,2,DCIS/LCIS_3,18,True
790,13327.0,18780.0,3,DCIS/LCIS_4,3,True
791,14853.0,5242.0,14,Tumor_edge_1,12,True
792,19221.0,5725.0,5,Healthy_1,7,True
793,9787.0,13547.0,2,DCIS/LCIS_3,18,True
794,5408.0,18765.0,10,IDC_4,5,True
795,11275.0,20914.0,10,IDC_4,5,True
796,10058.0,14498.0,2,DCIS/LCIS_3,18,True
797,7057.0,13067.0,2,DCIS/LCIS_3,18,True
798,9921.0,14735.0,2,DCIS/LCIS_3,18,True
799,9528.0,5470.0,14,Tumor_edge_1,6,True
800,12106.0,14264.0,2,DCIS/LCIS_3,18,True
801,11842.0,9513.0,13,IDC_7,2,True
802,5842.0,5701.0,11,IDC_5,6,True
803,11295.0,9987.0,13,IDC_7,10,True
804,17839.0,14750.0,0,DCIS/LCIS_1,12,True
805,18668.0,9525.0,5,Healthy_1,15,True
806,13877.0,16405.0,3,DCIS/LCIS_4,1,True
807,16621.0,8809.0,5,Healthy_1,15,True
808,5295.0,6175.0,11,IDC_5,16,True
809,6637.0,19005.0,10,IDC_4,5,True
810,16878.0,17836.0,8,IDC_2,17,True
811,16353.0,6433.0,5,Healthy_1,9,True
812,12647.0,17116.0,3,DCIS/LCIS_4,3,True
813,15508.0,20684.0,8,IDC_2,4,True
814,12369.0,19966.0,19,Tumor_edge_6,3,True
815,18242.0,18314.0,17,Tumor_edge_4,19,True
816,13347.0,7853.0,14,Tumor_edge_1,8,True
817,19340.0,15465.0,16,Tumor_edge_3,8,True
818,9094.0,19010.0,10,IDC_4,5,True
819,17300.0,10948.0,16,Tumor_edge_3,13,True
820,11277.0,19964.0,10,IDC_4,5,True
821,12918.0,18542.0,3,DCIS/LCIS_4,3,True
822,13888.0,10229.0,13,IDC_7,10,True
823,11299.0,7611.0,11,IDC_5,6,True
824,4996.0,20428.0,10,IDC_4,5,True
825,17695.0,19263.0,8,IDC_2,4,True
826,9520.0,10221.0,12,IDC_6,10,True
827,18255.0,11187.0,16,Tumor_edge_3,14,True
828,19895.0,10240.0,5,Healthy_1,9,True
829,9794.0,9271.0,11,IDC_5,2,True
830,11435.0,7849.0,11,IDC_5,6,True
831,7597.0,16394.0,15,Tumor_edge_2,7,True
832,9367.0,19010.0,10,IDC_4,5,True
833,15517.0,15458.0,18,Tumor_edge_5,13,True
834,8291.0,9981.0,19,Tumor_edge_6,1,True
835,19888.0,14041.0,16,Tumor_edge_3,13,True
836,10889.0,7848.0,11,IDC_5,6,True
837,10331.0,14499.0,2,DCIS/LCIS_3,18,True
838,5000.0,18052.0,10,IDC_4,5,True
839,9656.0,10459.0,12,IDC_6,10,True
840,12387.0,9989.0,13,IDC_7,10,True
841,10621.0,4997.0,4,DCIS/LCIS_5,2,True
842,17852.0,7623.0,5,Healthy_1,9,True
843,15929.0,14271.0,7,IDC_1,20,True
844,13750.0,11417.0,13,IDC_7,10,True
845,14847.0,8568.0,14,Tumor_edge_1,14,True
846,18399.0,7149.0,5,Healthy_1,9,True
847,13202.0,12366.0,12,IDC_6,10,True
848,17701.0,15462.0,16,Tumor_edge_3,3,True
849,7474.0,9030.0,11,IDC_5,2,True
850,13874.0,18306.0,3,DCIS/LCIS_4,3,True
851,18790.0,17365.0,1,DCIS/LCIS_2,12,True
852,19890.0,13091.0,0,DCIS/LCIS_1,12,True
853,12519.0,12602.0,12,IDC_6,18,True
854,14301.0,8567.0,14,Tumor_edge_1,14,True
855,11840.0,10463.0,13,IDC_7,10,True
856,5953.0,19242.0,10,IDC_4,5,True
857,16217.0,6195.0,5,Healthy_1,9,True
858,15536.0,5006.0,5,Healthy_1,12,True
859,7730.0,18532.0,10,IDC_4,5,True
860,15928.0,14746.0,18,Tumor_edge_5,13,True
861,6773.0,19243.0,10,IDC_4,5,True
862,11820.0,21390.0,10,IDC_4,5,True
863,5269.0,20428.0,10,IDC_4,5,True
864,15109.0,14745.0,7,IDC_1,20,True
865,11305.0,4286.0,4,DCIS/LCIS_5,2,True
866,19358.0,5488.0,5,Healthy_1,7,True
867,18801.0,11663.0,0,DCIS/LCIS_1,12,True
868,18787.0,19265.0,17,Tumor_edge_4,19,True
869,12233.0,19728.0,19,Tumor_edge_6,3,True
870,13324.0,20205.0,8,IDC_2,17,True
871,6507.0,14967.0,15,Tumor_edge_2,7,True
872,11296.0,9512.0,11,IDC_5,2,True
873,11577.0,5236.0,4,DCIS/LCIS_5,2,True
874,7477.0,7604.0,11,IDC_5,6,True
875,16055.0,20210.0,8,IDC_2,4,True
876,9912.0,19486.0,10,IDC_4,5,True
877,11560.0,14263.0,2,DCIS/LCIS_3,18,True
878,12525.0,9276.0,13,IDC_7,2,True
879,14299.0,9517.0,14,Tumor_edge_1,8,True
880,12528.0,7376.0,14,Tumor_edge_1,8,True
881,15397.0,6669.0,14,Tumor_edge_1,12,True
882,18247.0,15938.0,16,Tumor_edge_3,8,True
883,19613.0,15466.0,16,Tumor_edge_3,8,True
884,20035.0,8577.0,5,Healthy_1,9,True
885,7602.0,13543.0,2,DCIS/LCIS_3,18,True
886,9523.0,8321.0,11,IDC_5,2,True
887,17167.0,9285.0,5,Healthy_1,15,True
888,17848.0,9999.0,5,Healthy_1,15,True
889,10205.0,8559.0,11,IDC_5,2,True
890,13201.0,12841.0,12,IDC_6,18,True
891,14165.0,8329.0,14,Tumor_edge_1,14,True
892,19210.0,11902.0,0,DCIS/LCIS_1,12,True
893,11276.0,20439.0,10,IDC_4,5,True
894,11849.0,5712.0,4,DCIS/LCIS_5,6,True
895,5133.0,19715.0,10,IDC_4,5,True
896,10751.0,9036.0,11,IDC_5,2,True
897,8550.0,18059.0,10,IDC_4,5,True
898,16738.0,19974.0,8,IDC_2,4,True
899,17151.0,17837.0,17,Tumor_edge_4,13,True
900,12783.0,17354.0,3,DCIS/LCIS_4,3,True
901,16895.0,8809.0,5,Healthy_1,15,True
902,6925.0,10454.0,15,Tumor_edge_2,1,True
903,11695.0,14976.0,19,Tumor_edge_6,1,True
904,15648.0,18547.0,8,IDC_2,17,True
905,6789.0,10216.0,15,Tumor_edge_2,1,True
906,18125.0,7624.0,5,Healthy_1,9,True
907,8838.0,9507.0,11,IDC_5,2,True
908,6796.0,6415.0,11,IDC_5,6,True
909,7058.0,12592.0,2,DCIS/LCIS_3,18,True
910,18104.0,19501.0,8,IDC_2,4,True
911,18523.0,14038.0,0,DCIS/LCIS_1,12,True
912,18508.0,22115.0,8,IDC_2,17,True
913,10482.0,6660.0,11,IDC_5,6,True
914,15262.0,5481.0,14,Tumor_edge_1,12,True
915,15398.0,6193.0,14,Tumor_edge_1,12,True
916,10200.0,11410.0,2,DCIS/LCIS_3,18,True
917,19079.0,8813.0,5,Healthy_1,9,True
918,13350.0,5952.0,4,DCIS/LCIS_5,6,True
919,6522.0,6890.0,11,IDC_5,6,True
920,17025.0,11898.0,16,Tumor_edge_3,13,True
921,6908.0,19956.0,10,IDC_4,5,True
922,14964.0,19258.0,8,IDC_2,4,True
923,17018.0,16174.0,18,Tumor_edge_5,17,True
924,9379.0,12359.0,2,DCIS/LCIS_3,18,True
925,17426.0,16887.0,17,Tumor_edge_4,13,True
926,10618.0,6897.0,11,IDC_5,6,True
927,19084.0,5963.0,5,Healthy_1,7,True
928,17964.0,21164.0,8,IDC_2,4,True
929,17571.0,12374.0,0,DCIS/LCIS_1,12,True
930,15122.0,7618.0,14,Tumor_edge_1,14,True
931,10729.0,20913.0,10,IDC_4,5,True
932,18400.0,6674.0,5,Healthy_1,9,True
933,10617.0,7372.0,11,IDC_5,6,True
934,8699.0,11170.0,2,DCIS/LCIS_3,18,True
935,18665.0,11426.0,16,Tumor_edge_3,12,True
936,13731.0,21869.0,10,IDC_4,19,True
937,14167.0,7379.0,14,Tumor_edge_1,14,True
938,8278.0,17108.0,10,IDC_4,5,True
939,11851.0,4287.0,4,DCIS/LCIS_5,16,True
940,7733.0,16632.0,19,Tumor_edge_6,5,True
941,14974.0,13557.0,7,IDC_1,20,True
942,13209.0,8565.0,13,IDC_7,8,True
943,13050.0,20680.0,8,IDC_2,17,True
944,9920.0,15210.0,2,DCIS/LCIS_3,18,True
945,8972.0,11170.0,2,DCIS/LCIS_3,18,True
946,14171.0,5003.0,4,DCIS/LCIS_5,6,True
947,14987.0,6905.0,14,Tumor_edge_1,14,True
948,13758.0,6666.0,4,DCIS/LCIS_5,6,True
949,18658.0,14751.0,16,Tumor_edge_3,13,True
950,7595.0,17344.0,10,IDC_4,5,True
951,19222.0,5250.0,5,Healthy_1,16,True
952,6781.0,14492.0,15,Tumor_edge_2,1,True
953,11442.0,4048.0,4,DCIS/LCIS_5,2,True
954,10740.0,14737.0,2,DCIS/LCIS_3,18,True
955,19351.0,9289.0,5,Healthy_1,9,True
956,12665.0,7139.0,14,Tumor_edge_1,8,True
957,19893.0,11665.0,16,Tumor_edge_3,12,True
958,13081.0,4051.0,4,DCIS/LCIS_5,6,True
959,19198.0,18553.0,1,DCIS/LCIS_2,12,True
960,17559.0,18550.0,8,IDC_2,4,True
961,20305.0,10003.0,5,Healthy_1,9,True
962,10341.0,8797.0,11,IDC_5,2,True
963,8704.0,8319.0,11,IDC_5,6,True
964,18927.0,17127.0,17,Tumor_edge_4,14,True
965,14303.0,7617.0,14,Tumor_edge_1,14,True
966,15263.0,5005.0,14,Tumor_edge_1,12,True
967,19765.0,7152.0,5,Healthy_1,9,True
968,9796.0,8321.0,11,IDC_5,6,True
969,19902.0,6439.0,5,Healthy_1,7,True
970,11007.0,18063.0,3,DCIS/LCIS_4,3,True
971,9117.0,6182.0,11,IDC_5,6,True
972,20040.0,5727.0,5,Healthy_1,7,True
973,15655.0,14746.0,7,IDC_1,20,True
974,8698.0,11645.0,2,DCIS/LCIS_3,18,True
975,12527.0,8326.0,11,IDC_5,8,True
976,13330.0,16880.0,3,DCIS/LCIS_4,3,True
977,12790.0,13553.0,12,IDC_6,18,True
978,17148.0,19737.0,8,IDC_2,4,True
979,18527.0,12138.0,0,DCIS/LCIS_1,12,True
980,10730.0,20438.0,10,IDC_4,5,True
981,10894.0,5473.0,14,Tumor_edge_1,2,True
982,16340.0,13559.0,16,Tumor_edge_3,20,True
983,13615.0,10229.0,13,IDC_7,10,True
984,19888.0,14516.0,16,Tumor_edge_3,13,True
985,4872.0,13538.0,15,Tumor_edge_2,7,True
986,17857.0,5248.0,5,Healthy_1,7,True
987,5978.0,5939.0,11,IDC_5,6,True
988,15533.0,6906.0,14,Tumor_edge_1,14,True
989,6794.0,7365.0,11,IDC_5,6,True
990,11274.0,21389.0,10,IDC_4,5,True
991,19758.0,10952.0,16,Tumor_edge_3,13,True
992,14695.0,16882.0,3,DCIS/LCIS_4,3,True
993,15944.0,6194.0,5,Healthy_1,9,True
994,15253.0,10707.0,19,Tumor_edge_6,15,True
995,11167.0,5473.0,19,Tumor_edge_6,2,True
996,19208.0,12852.0,0,DCIS/LCIS_1,6,True
997,12385.0,10939.0,13,IDC_7,10,True
998,12109.0,12839.0,12,IDC_6,1,True
999,5296.0,5700.0,11,IDC_5,16,True
1000,19193.0,20929.0,8,IDC_2,4,True
1001,18808.0,7387.0,5,Healthy_1,9,True
1002,5543.0,19953.0,10,IDC_4,5,True
1003,10332.0,14023.0,2,DCIS/LCIS_3,18,True
1004,17562.0,17125.0,17,Tumor_edge_4,19,True
1005,19204.0,15227.0,16,Tumor_edge_3,8,True
1006,7199.0,9979.0,15,Tumor_edge_2,1,True
1007,15660.0,11895.0,5,Healthy_1,20,True
1008,15672.0,5244.0,5,Healthy_1,16,True
1009,19356.0,6438.0,5,Healthy_1,7,True
1010,6227.0,19242.0,10,IDC_4,5,True
1011,11565.0,11413.0,12,IDC_6,10,True
1012,11707.0,8800.0,11,IDC_5,2,True
1013,16742.0,17598.0,8,IDC_2,17,True
1014,11688.0,18777.0,3,DCIS/LCIS_4,3,True
1015,18788.0,18315.0,1,DCIS/LCIS_2,12,True
1016,19064.0,16890.0,19,Tumor_edge_6,11,True
1017,8686.0,18296.0,10,IDC_4,5,True
1018,13738.0,17593.0,3,DCIS/LCIS_4,3,True
1019,12245.0,13077.0,12,IDC_6,18,True
1020,5977.0,6414.0,11,IDC_5,6,True
1021,15803.0,8332.0,14,Tumor_edge_1,14,True
1022,18249.0,14513.0,0,DCIS/LCIS_1,12,True
1023,6501.0,18292.0,10,IDC_4,5,True
1024,11847.0,6662.0,14,Tumor_edge_1,6,True
1025,19082.0,6913.0,5,Healthy_1,9,True
1026,17844.0,12374.0,0,DCIS/LCIS_1,12,True
1027,9387.0,8083.0,11,IDC_5,6,True
1028,15256.0,8806.0,14,Tumor_edge_1,14,True
1029,19465.0,21404.0,8,IDC_2,4,True
1030,14421.0,17357.0,3,DCIS/LCIS_4,3,True
1031,5687.0,15915.0,9,IDC_3,11,True
1032,8981.0,5944.0,11,IDC_5,6,True
1033,14988.0,6430.0,14,Tumor_edge_1,12,True
1034,19466.0,20929.0,8,IDC_2,4,True
1035,11567.0,10462.0,13,IDC_7,10,True
1036,12667.0,6188.0,4,DCIS/LCIS_5,6,True
1037,17715.0,7861.0,5,Healthy_1,9,True
1038,16218.0,5720.0,5,Healthy_1,16,True
1039,16326.0,21161.0,8,IDC_2,17,True
1040,5680.0,19716.0,10,IDC_4,5,True
1041,17700.0,16412.0,18,Tumor_edge_5,8,True
1042,7463.0,15206.0,15,Tumor_edge_2,7,True
1043,6930.0,8078.0,11,IDC_5,6,True
1044,13345.0,8803.0,13,IDC_7,8,True
1045,13073.0,8327.0,13,IDC_7,8,True
1046,14981.0,9756.0,14,Tumor_edge_1,15,True
1047,17567.0,14274.0,0,DCIS/LCIS_1,6,True
1048,7469.0,11880.0,2,DCIS/LCIS_3,18,True
1049,17993.0,5486.0,5,Healthy_1,7,True
1050,10350.0,4046.0,19,Tumor_edge_6,2,True
1051,13343.0,9753.0,13,IDC_7,10,True
1052,9381.0,11409.0,2,DCIS/LCIS_3,18,True
1053,16885.0,14035.0,0,DCIS/LCIS_1,12,True
1054,20306.0,9528.0,5,Healthy_1,9,True
