cell_idx,x,y,ground_truth,ground_truth_name,prediction,eval_mask
626,36.0,36.0,4,Midbrain,5,True
627,29.0,24.0,1,Forebrain,5,True
628,25.0,18.0,1,Forebrain,5,True
629,12.0,5.0,0,Cartilage,4,True
630,25.0,16.0,1,Forebrain,5,True
631,35.0,11.0,0,Cartilage,4,True
632,32.0,2.0,5,Muscle,4,True
633,34.0,39.0,4,Midbrain,1,True
634,32.0,12.0,0,Cartilage,4,True
635,37.0,8.0,0,Cartilage,4,True
636,37.0,26.0,2,Hindbrain,5,True
637,28.0,24.0,1,Forebrain,5,True
638,47.0,18.0,0,Cartilage,5,True
639,21.0,9.0,0,Cartilage,4,True
640,3.0,28.0,6,Skull,5,True
641,4.0,31.0,6,Skull,5,True
642,30.0,29.0,1,Forebrain,5,True
643,44.0,13.0,0,Cartilage,4,True
644,12.0,15.0,1,Forebrain,2,True
645,14.0,34.0,1,Forebrain,5,True
646,29.0,13.0,3,Mesenchyme,5,True
647,37.0,32.0,2,Hindbrain,5,True
648,41.0,20.0,3,Mesenchyme,5,True
649,7.0,5.0,0,Cartilage,4,True
650,27.0,29.0,1,Forebrain,5,True
651,16.0,17.0,1,Forebrain,2,True
652,36.0,25.0,2,Hindbrain,5,True
653,6.0,10.0,1,Forebrain,2,True
654,5.0,26.0,1,Forebrain,2,True
655,6.0,28.0,1,Forebrain,5,True
656,19.0,18.0,1,Forebrain,2,True
657,1.0,14.0,0,Cartilage,0,True
658,41.0,30.0,2,Hindbrain,5,True
659,17.0,33.0,1,Forebrain,5,True
660,46.0,30.0,2,Hindbrain,5,True
661,29.0,26.0,1,Forebrain,5,True
662,39.0,20.0,3,Mesenchyme,5,True
663,11.0,23.0,1,Forebrain,2,True
664,22.0,21.0,1,Forebrain,5,True
665,39.0,26.0,2,Hindbrain,5,True
666,9.0,22.0,1,Forebrain,2,True
667,12.0,4.0,0,Cartilage,4,True
668,37.0,35.0,4,Midbrain,5,True
669,3.0,13.0,1,Forebrain,0,True
670,45.0,26.0,2,Hindbrain,5,True
671,40.0,41.0,4,Midbrain,3,True
672,29.0,38.0,4,Midbrain,1,True
673,7.0,10.0,1,Forebrain,2,True
674,38.0,4.0,5,Muscle,4,True
675,36.0,23.0,3,Mesenchyme,5,True
676,33.0,3.0,5,Muscle,4,True
677,4.0,20.0,1,Forebrain,2,True
678,4.0,10.0,0,Cartilage,0,True
679,25.0,19.0,1,Forebrain,5,True
680,32.0,26.0,1,Forebrain,5,True
681,46.0,28.0,2,Hindbrain,5,True
682,31.0,21.0,1,Forebrain,5,True
683,6.0,12.0,1,Forebrain,2,True
684,34.0,2.0,5,Muscle,4,True
685,17.0,9.0,3,Mesenchyme,3,True
686,6.0,34.0,6,Skull,3,True
687,43.0,40.0,4,Midbrain,3,True
688,50.0,29.0,2,Hindbrain,5,True
689,17.0,46.0,6,Skull,0,True
690,25.0,15.0,1,Forebrain,5,True
691,21.0,20.0,1,Forebrain,5,True
692,47.0,25.0,2,Hindbrain,5,True
693,37.0,7.0,5,Muscle,4,True
694,44.0,18.0,0,Cartilage,5,True
695,39.0,16.0,0,Cartilage,5,True
696,17.0,4.0,0,Cartilage,4,True
697,14.0,28.0,1,Forebrain,5,True
698,38.0,33.0,2,Hindbrain,5,True
699,41.0,13.0,0,Cartilage,4,True
700,16.0,4.0,0,Cartilage,4,True
701,7.0,33.0,1,Forebrain,5,True
702,25.0,40.0,4,Midbrain,1,True
703,24.0,22.0,1,Forebrain,5,True
704,1.0,21.0,6,Skull,2,True
705,33.0,28.0,3,Mesenchyme,5,True
706,36.0,39.0,4,Midbrain,1,True
707,45.0,36.0,4,Midbrain,3,True
708,17.0,38.0,4,Midbrain,1,True
709,25.0,42.0,4,Midbrain,1,True
710,37.0,34.0,4,Midbrain,5,True
711,39.0,8.0,5,Muscle,4,True
712,18.0,7.0,0,Cartilage,4,True
713,22.0,26.0,1,Forebrain,5,True
714,45.0,14.0,0,Cartilage,4,True
715,35.0,29.0,2,Hindbrain,5,True
716,38.0,31.0,2,Hindbrain,5,True
717,35.0,25.0,3,Mesenchyme,5,True
718,15.0,18.0,1,Forebrain,2,True
719,13.0,26.0,1,Forebrain,5,True
720,5.0,16.0,1,Forebrain,2,True
721,37.0,10.0,0,Cartilage,4,True
722,25.0,38.0,4,Midbrain,1,True
723,44.0,12.0,0,Cartilage,4,True
724,37.0,18.0,3,Mesenchyme,5,True
725,14.0,2.0,0,Cartilage,4,True
726,20.0,28.0,1,Forebrain,5,True
727,8.0,10.0,1,Forebrain,2,True
728,35.0,38.0,4,Midbrain,1,True
729,26.0,21.0,1,Forebrain,5,True
730,8.0,9.0,1,Forebrain,2,True
731,22.0,28.0,1,Forebrain,5,True
732,46.0,39.0,4,Midbrain,3,True
733,32.0,11.0,0,Cartilage,4,True
734,36.0,33.0,2,Hindbrain,5,True
735,17.0,26.0,1,Forebrain,5,True
736,5.0,10.0,3,Mesenchyme,0,True
737,29.0,30.0,1,Forebrain,5,True
738,25.0,4.0,0,Cartilage,4,True
739,37.0,33.0,2,Hindbrain,5,True
740,25.0,7.0,0,Cartilage,4,True
741,18.0,18.0,1,Forebrain,2,True
742,26.0,6.0,0,Cartilage,4,True
743,16.0,34.0,4,Midbrain,5,True
744,20.0,17.0,1,Forebrain,5,True
745,14.0,4.0,0,Cartilage,4,True
746,43.0,15.0,0,Cartilage,4,True
747,7.0,30.0,1,Forebrain,5,True
748,8.0,28.0,1,Forebrain,5,True
749,35.0,17.0,3,Mesenchyme,5,True
750,18.0,5.0,0,Cartilage,4,True
751,50.0,12.0,0,Cartilage,4,True
752,34.0,38.0,4,Midbrain,1,True
753,20.0,18.0,1,Forebrain,5,True
754,36.0,28.0,2,Hindbrain,5,True
755,45.0,15.0,0,Cartilage,4,True
756,26.0,29.0,1,Forebrain,5,True
757,37.0,30.0,2,Hindbrain,5,True
758,3.0,15.0,1,Forebrain,2,True
759,28.0,17.0,1,Forebrain,5,True
760,25.0,41.0,4,Midbrain,1,True
761,32.0,5.0,0,Cartilage,4,True
762,28.0,19.0,1,Forebrain,5,True
763,29.0,7.0,0,Cartilage,4,True
764,29.0,18.0,1,Forebrain,5,True
765,47.0,15.0,0,Cartilage,4,True
766,32.0,28.0,3,Mesenchyme,5,True
767,3.0,29.0,6,Skull,5,True
768,17.0,30.0,1,Forebrain,5,True
769,9.0,34.0,1,Forebrain,5,True
770,29.0,23.0,1,Forebrain,5,True
771,29.0,19.0,1,Forebrain,5,True
772,14.0,6.0,0,Cartilage,4,True
773,6.0,5.0,0,Cartilage,4,True
774,25.0,33.0,4,Midbrain,1,True
775,39.0,30.0,2,Hindbrain,5,True
776,1.0,16.0,6,Skull,2,True
777,50.0,19.0,0,Cartilage,4,True
778,45.0,25.0,2,Hindbrain,5,True
779,26.0,27.0,1,Forebrain,5,True
780,27.0,8.0,0,Cartilage,4,True
781,7.0,11.0,1,Forebrain,2,True
782,28.0,5.0,0,Cartilage,4,True
783,34.0,36.0,4,Midbrain,1,True
784,49.0,20.0,0,Cartilage,4,True
785,18.0,17.0,1,Forebrain,2,True
786,27.0,17.0,1,Forebrain,5,True
787,48.0,26.0,2,Hindbrain,5,True
788,33.0,24.0,1,Forebrain,5,True
789,43.0,28.0,2,Hindbrain,5,True
790,29.0,35.0,4,Midbrain,1,True
791,21.0,49.0,4,Midbrain,0,True
792,29.0,36.0,4,Midbrain,1,True
793,22.0,30.0,1,Forebrain,5,True
794,32.0,8.0,0,Cartilage,4,True
795,35.0,15.0,3,Mesenchyme,4,True
796,35.0,18.0,3,Mesenchyme,5,True
797,27.0,25.0,1,Forebrain,5,True
798,12.0,23.0,1,Forebrain,2,True
799,29.0,15.0,1,Forebrain,5,True
800,46.0,37.0,4,Midbrain,3,True
801,13.0,19.0,1,Forebrain,2,True
802,7.0,9.0,1,Forebrain,2,True
803,36.0,32.0,2,Hindbrain,5,True
804,32.0,24.0,1,Forebrain,5,True
805,16.0,24.0,1,Forebrain,5,True
806,17.0,16.0,1,Forebrain,2,True
807,19.0,17.0,1,Forebrain,5,True
808,9.0,33.0,1,Forebrain,5,True
809,33.0,6.0,0,Cartilage,4,True
810,21.0,3.0,0,Cartilage,4,True
811,14.0,23.0,1,Forebrain,5,True
812,6.0,31.0,1,Forebrain,5,True
813,44.0,14.0,0,Cartilage,4,True
814,22.0,24.0,1,Forebrain,5,True
815,41.0,7.0,5,Muscle,4,True
816,25.0,32.0,1,Forebrain,1,True
817,40.0,40.0,4,Midbrain,3,True
818,40.0,6.0,5,Muscle,4,True
819,34.0,3.0,5,Muscle,4,True
820,29.0,34.0,4,Midbrain,1,True
821,28.0,25.0,1,Forebrain,5,True
822,34.0,6.0,5,Muscle,4,True
823,36.0,34.0,4,Midbrain,5,True
824,13.0,28.0,1,Forebrain,5,True
825,22.0,11.0,3,Mesenchyme,5,True
826,17.0,37.0,4,Midbrain,1,True
827,34.0,29.0,2,Hindbrain,5,True
828,30.0,25.0,1,Forebrain,5,True
829,32.0,7.0,0,Cartilage,4,True
830,25.0,28.0,1,Forebrain,5,True
831,44.0,39.0,4,Midbrain,3,True
832,18.0,21.0,1,Forebrain,5,True
833,23.0,10.0,0,Cartilage,4,True
834,50.0,18.0,0,Cartilage,4,True
835,28.0,8.0,0,Cartilage,4,True
836,39.0,25.0,2,Hindbrain,5,True
837,20.0,19.0,1,Forebrain,5,True
838,31.0,24.0,1,Forebrain,5,True
839,28.0,13.0,1,Forebrain,5,True
840,11.0,6.0,0,Cartilage,4,True
841,4.0,14.0,1,Forebrain,2,True
842,20.0,5.0,0,Cartilage,4,True
843,25.0,39.0,4,Midbrain,1,True
844,28.0,12.0,3,Mesenchyme,4,True
845,41.0,42.0,4,Midbrain,3,True
846,21.0,12.0,1,Forebrain,5,True
847,11.0,41.0,6,Skull,3,True
848,34.0,20.0,1,Forebrain,5,True
849,5.0,13.0,1,Forebrain,2,True
850,32.0,36.0,4,Midbrain,1,True
851,7.0,31.0,1,Forebrain,5,True
852,26.0,24.0,1,Forebrain,5,True
853,5.0,14.0,1,Forebrain,2,True
854,4.0,24.0,1,Forebrain,2,True
855,25.0,14.0,1,Forebrain,5,True
856,49.0,26.0,2,Hindbrain,5,True
857,36.0,31.0,2,Hindbrain,5,True
858,44.0,24.0,2,Hindbrain,5,True
859,37.0,3.0,5,Muscle,4,True
860,29.0,14.0,1,Forebrain,5,True
861,25.0,23.0,1,Forebrain,5,True
862,48.0,23.0,3,Mesenchyme,5,True
863,24.0,21.0,1,Forebrain,5,True
864,28.0,26.0,1,Forebrain,5,True
865,27.0,42.0,4,Midbrain,1,True
866,18.0,47.0,6,Skull,0,True
867,7.0,4.0,0,Cartilage,4,True
868,39.0,33.0,2,Hindbrain,5,True
869,39.0,24.0,2,Hindbrain,5,True
870,28.0,39.0,4,Midbrain,1,True
871,12.0,6.0,0,Cartilage,4,True
872,27.0,11.0,3,Mesenchyme,4,True
873,15.0,24.0,1,Forebrain,5,True
874,17.0,31.0,1,Forebrain,5,True
875,34.0,41.0,4,Midbrain,1,True
876,34.0,7.0,0,Cartilage,4,True
877,35.0,23.0,3,Mesenchyme,5,True
878,47.0,24.0,2,Hindbrain,5,True
879,2.0,23.0,6,Skull,2,True
880,7.0,8.0,3,Mesenchyme,2,True
881,23.0,17.0,1,Forebrain,5,True
882,41.0,24.0,2,Hindbrain,5,True
883,50.0,14.0,0,Cartilage,4,True
884,41.0,22.0,2,Hindbrain,5,True
885,3.0,26.0,1,Forebrain,5,True
886,35.0,8.0,0,Cartilage,4,True
887,21.0,19.0,1,Forebrain,5,True
888,8.0,6.0,0,Cartilage,4,True
889,33.0,4.0,5,Muscle,4,True
890,19.0,22.0,1,Forebrain,5,True
891,12.0,33.0,1,Forebrain,5,True
892,31.0,7.0,0,Cartilage,4,True
893,9.0,3.0,0,Cartilage,4,True
894,10.0,30.0,1,Forebrain,5,True
895,47.0,28.0,2,Hindbrain,5,True
896,23.0,21.0,1,Forebrain,5,True
897,29.0,16.0,1,Forebrain,5,True
898,34.0,37.0,4,Midbrain,1,True
899,48.0,14.0,0,Cartilage,4,True
900,28.0,2.0,0,Cartilage,4,True
901,42.0,23.0,2,Hindbrain,5,True
902,4.0,23.0,1,Forebrain,2,True
903,41.0,8.0,5,Muscle,4,True
904,27.0,18.0,1,Forebrain,5,True
905,14.0,3.0,0,Cartilage,4,True
906,41.0,40.0,4,Midbrain,3,True
907,41.0,5.0,5,Muscle,4,True
908,22.0,25.0,1,Forebrain,5,True
909,2.0,18.0,1,Forebrain,2,True
910,34.0,16.0,3,Mesenchyme,5,True
911,49.0,33.0,2,Hindbrain,0,True
912,29.0,5.0,0,Cartilage,4,True
913,41.0,28.0,2,Hindbrain,5,True
914,33.0,25.0,1,Forebrain,5,True
915,28.0,15.0,1,Forebrain,5,True
916,2.0,19.0,1,Forebrain,2,True
917,8.0,35.0,1,Forebrain,3,True
918,25.0,35.0,4,Midbrain,1,True
919,28.0,35.0,4,Midbrain,1,True
920,32.0,4.0,5,Muscle,4,True
921,25.0,30.0,1,Forebrain,1,True
922,30.0,24.0,1,Forebrain,5,True
923,21.0,18.0,1,Forebrain,5,True
924,22.0,17.0,1,Forebrain,5,True
925,18.0,34.0,4,Midbrain,1,True
926,20.0,11.0,3,Mesenchyme,3,True
927,27.0,23.0,1,Forebrain,5,True
928,36.0,5.0,5,Muscle,4,True
929,38.0,32.0,2,Hindbrain,5,True
930,35.0,4.0,5,Muscle,4,True
931,38.0,35.0,4,Midbrain,5,True
932,6.0,20.0,1,Forebrain,2,True
933,21.0,4.0,0,Cartilage,4,True
934,20.0,30.0,1,Forebrain,5,True
935,22.0,14.0,1,Forebrain,5,True
936,25.0,12.0,1,Forebrain,5,True
937,46.0,15.0,0,Cartilage,4,True
938,24.0,10.0,0,Cartilage,4,True
939,42.0,43.0,4,Midbrain,3,True
940,44.0,26.0,2,Hindbrain,5,True
941,41.0,12.0,0,Cartilage,4,True
942,29.0,39.0,4,Midbrain,1,True
943,44.0,25.0,2,Hindbrain,5,True
944,32.0,17.0,1,Forebrain,5,True
945,38.0,25.0,2,Hindbrain,5,True
946,13.0,6.0,0,Cartilage,4,True
947,22.0,19.0,1,Forebrain,5,True
948,25.0,47.0,4,Midbrain,6,True
949,16.0,26.0,1,Forebrain,5,True
950,29.0,47.0,4,Midbrain,3,True
951,22.0,18.0,1,Forebrain,5,True
952,17.0,42.0,4,Midbrain,1,True
953,36.0,20.0,3,Mesenchyme,5,True
954,40.0,23.0,2,Hindbrain,5,True
955,15.0,23.0,1,Forebrain,5,True
956,28.0,20.0,1,Forebrain,5,True
957,7.0,6.0,0,Cartilage,4,True
958,41.0,25.0,2,Hindbrain,5,True
959,12.0,37.0,3,Mesenchyme,3,True
960,28.0,16.0,1,Forebrain,5,True
961,35.0,14.0,3,Mesenchyme,4,True
962,27.0,41.0,4,Midbrain,1,True
963,15.0,26.0,1,Forebrain,5,True
964,43.0,14.0,0,Cartilage,4,True
965,17.0,32.0,1,Forebrain,5,True
966,13.0,22.0,1,Forebrain,2,True
967,44.0,42.0,4,Midbrain,3,True
968,21.0,24.0,1,Forebrain,5,True
969,22.0,31.0,1,Forebrain,1,True
970,2.0,20.0,1,Forebrain,2,True
971,21.0,26.0,1,Forebrain,5,True
972,33.0,2.0,5,Muscle,4,True
973,6.0,9.0,3,Mesenchyme,2,True
974,28.0,11.0,0,Cartilage,4,True
975,17.0,35.0,4,Midbrain,1,True
976,11.0,3.0,0,Cartilage,4,True
977,12.0,38.0,3,Mesenchyme,3,True
978,35.0,2.0,5,Muscle,4,True
979,1.0,15.0,6,Skull,0,True
980,31.0,25.0,1,Forebrain,5,True
981,23.0,15.0,1,Forebrain,5,True
982,25.0,20.0,1,Forebrain,5,True
983,16.0,23.0,1,Forebrain,5,True
984,41.0,15.0,0,Cartilage,4,True
985,28.0,14.0,1,Forebrain,5,True
986,21.0,17.0,1,Forebrain,5,True
987,22.0,13.0,1,Forebrain,5,True
988,25.0,36.0,4,Midbrain,1,True
989,6.0,32.0,1,Forebrain,5,True
990,44.0,11.0,5,Muscle,4,True
991,40.0,32.0,2,Hindbrain,5,True
992,2.0,26.0,6,Skull,6,True
993,47.0,37.0,4,Midbrain,3,True
994,38.0,26.0,2,Hindbrain,5,True
995,27.0,13.0,1,Forebrain,5,True
996,5.0,31.0,1,Forebrain,5,True
997,3.0,20.0,1,Forebrain,2,True
998,22.0,32.0,1,Forebrain,1,True
999,23.0,12.0,1,Forebrain,5,True
1000,16.0,27.0,1,Forebrain,5,True
1001,8.0,2.0,0,Cartilage,4,True
1002,28.0,41.0,4,Midbrain,1,True
1003,21.0,35.0,4,Midbrain,1,True
1004,10.0,32.0,1,Forebrain,5,True
1005,20.0,10.0,3,Mesenchyme,3,True
1006,38.0,36.0,4,Midbrain,5,True
1007,28.0,40.0,4,Midbrain,1,True
1008,8.0,5.0,0,Cartilage,4,True
1009,45.0,24.0,2,Hindbrain,5,True
1010,20.0,20.0,1,Forebrain,5,True
1011,33.0,17.0,1,Forebrain,5,True
1012,37.0,25.0,2,Hindbrain,5,True
1013,15.0,6.0,0,Cartilage,4,True
1014,2.0,27.0,6,Skull,5,True
1015,41.0,26.0,2,Hindbrain,5,True
1016,30.0,5.0,0,Cartilage,4,True
1017,20.0,38.0,4,Midbrain,1,True
1018,32.0,23.0,1,Forebrain,5,True
1019,28.0,36.0,4,Midbrain,1,True
1020,8.0,37.0,6,Skull,3,True
1021,4.0,30.0,6,Skull,5,True
1022,34.0,35.0,4,Midbrain,1,True
1023,23.0,18.0,1,Forebrain,5,True
1024,23.0,30.0,1,Forebrain,1,True
1025,11.0,5.0,0,Cartilage,4,True
1026,28.0,38.0,4,Midbrain,1,True
1027,39.0,34.0,4,Midbrain,5,True
1028,21.0,31.0,1,Forebrain,1,True
1029,37.0,17.0,3,Mesenchyme,5,True
1030,30.0,17.0,1,Forebrain,5,True
1031,49.0,31.0,2,Hindbrain,5,True
1032,29.0,6.0,0,Cartilage,4,True
1033,8.0,8.0,3,Mesenchyme,2,True
1034,26.0,17.0,1,Forebrain,5,True
1035,43.0,41.0,4,Midbrain,3,True
1036,36.0,26.0,2,Hindbrain,5,True
1037,22.0,4.0,0,Cartilage,4,True
1038,42.0,26.0,2,Hindbrain,5,True
1039,16.0,25.0,1,Forebrain,5,True
1040,28.0,32.0,4,Midbrain,1,True
1041,33.0,7.0,0,Cartilage,4,True
1042,50.0,32.0,2,Hindbrain,0,True
1043,12.0,40.0,3,Mesenchyme,3,True
1044,14.0,22.0,1,Forebrain,2,True
1045,27.0,39.0,4,Midbrain,1,True
1046,49.0,24.0,3,Mesenchyme,5,True
1047,32.0,18.0,1,Forebrain,5,True
1048,39.0,40.0,4,Midbrain,3,True
1049,28.0,33.0,4,Midbrain,1,True
1050,38.0,34.0,4,Midbrain,5,True
1051,27.0,26.0,1,Forebrain,5,True
1052,12.0,32.0,1,Forebrain,5,True
1053,27.0,12.0,3,Mesenchyme,5,True
1054,14.0,8.0,3,Mesenchyme,3,True
1055,10.0,35.0,1,Forebrain,5,True
1056,34.0,30.0,2,Hindbrain,5,True
1057,17.0,25.0,1,Forebrain,5,True
1058,21.0,7.0,0,Cartilage,4,True
1059,22.0,6.0,0,Cartilage,4,True
1060,12.0,8.0,3,Mesenchyme,2,True
1061,23.0,32.0,1,Forebrain,1,True
1062,5.0,6.0,0,Cartilage,4,True
1063,22.0,23.0,1,Forebrain,5,True
1064,26.0,41.0,4,Midbrain,1,True
1065,2.0,10.0,0,Cartilage,0,True
1066,27.0,10.0,0,Cartilage,4,True
1067,31.0,6.0,0,Cartilage,4,True
1068,25.0,2.0,0,Cartilage,4,True
1069,40.0,34.0,4,Midbrain,5,True
1070,27.0,40.0,4,Midbrain,1,True
1071,30.0,35.0,4,Midbrain,1,True
1072,29.0,20.0,1,Forebrain,5,True
1073,19.0,48.0,6,Skull,0,True
1074,3.0,18.0,1,Forebrain,2,True
1075,45.0,41.0,4,Midbrain,3,True
1076,24.0,17.0,1,Forebrain,5,True
1077,18.0,6.0,0,Cartilage,4,True
1078,13.0,5.0,0,Cartilage,4,True
1079,31.0,26.0,1,Forebrain,5,True
1080,17.0,28.0,1,Forebrain,5,True
1081,15.0,20.0,1,Forebrain,2,True
1082,33.0,20.0,1,Forebrain,5,True
1083,19.0,30.0,1,Forebrain,5,True
1084,35.0,3.0,5,Muscle,4,True
1085,14.0,35.0,3,Mesenchyme,5,True
1086,38.0,23.0,2,Hindbrain,5,True
1087,20.0,13.0,1,Forebrain,3,True
1088,20.0,25.0,1,Forebrain,5,True
1089,21.0,28.0,1,Forebrain,5,True
1090,20.0,7.0,0,Cartilage,4,True
1091,18.0,28.0,1,Forebrain,5,True
1092,39.0,41.0,4,Midbrain,3,True
1093,27.0,15.0,1,Forebrain,5,True
1094,19.0,21.0,1,Forebrain,5,True
1095,17.0,39.0,4,Midbrain,1,True
1096,23.0,25.0,1,Forebrain,5,True
1097,20.0,12.0,3,Mesenchyme,3,True
1098,21.0,34.0,4,Midbrain,1,True
1099,26.0,40.0,4,Midbrain,1,True
1100,27.0,9.0,0,Cartilage,4,True
1101,23.0,23.0,1,Forebrain,5,True
1102,39.0,32.0,2,Hindbrain,5,True
1103,16.0,6.0,0,Cartilage,4,True
1104,32.0,48.0,4,Midbrain,6,True
1105,30.0,26.0,1,Forebrain,5,True
1106,20.0,35.0,4,Midbrain,1,True
1107,12.0,31.0,1,Forebrain,5,True
1108,18.0,30.0,1,Forebrain,5,True
1109,26.0,5.0,0,Cartilage,4,True
1110,23.0,24.0,1,Forebrain,5,True
1111,28.0,3.0,0,Cartilage,4,True
1112,50.0,25.0,3,Mesenchyme,5,True
1113,18.0,31.0,1,Forebrain,5,True
1114,44.0,28.0,2,Hindbrain,5,True
1115,50.0,13.0,0,Cartilage,4,True
1116,26.0,7.0,0,Cartilage,4,True
1117,32.0,16.0,1,Forebrain,5,True
1118,24.0,16.0,1,Forebrain,5,True
1119,39.0,28.0,2,Hindbrain,5,True
1120,23.0,26.0,1,Forebrain,5,True
1121,19.0,31.0,1,Forebrain,5,True
1122,20.0,24.0,1,Forebrain,5,True
1123,20.0,26.0,1,Forebrain,5,True
1124,17.0,24.0,1,Forebrain,5,True
1125,5.0,15.0,1,Forebrain,2,True
1126,25.0,31.0,1,Forebrain,1,True
1127,10.0,5.0,0,Cartilage,4,True
1128,34.0,34.0,4,Midbrain,1,True
1129,27.0,38.0,4,Midbrain,1,True
1130,37.0,28.0,2,Hindbrain,5,True
1131,5.0,20.0,1,Forebrain,2,True
1132,29.0,37.0,4,Midbrain,1,True
1133,46.0,35.0,4,Midbrain,3,True
1134,27.0,16.0,1,Forebrain,5,True
1135,7.0,34.0,6,Skull,3,True
1136,14.0,40.0,3,Mesenchyme,3,True
1137,38.0,28.0,2,Hindbrain,5,True
1138,30.0,4.0,0,Cartilage,4,True
1139,28.0,37.0,4,Midbrain,1,True
1140,20.0,6.0,0,Cartilage,4,True
1141,35.0,37.0,4,Midbrain,1,True
1142,31.0,23.0,1,Forebrain,5,True
1143,31.0,38.0,4,Midbrain,1,True
1144,9.0,38.0,6,Skull,3,True
1145,33.0,36.0,4,Midbrain,1,True
1146,30.0,40.0,4,Midbrain,1,True
1147,41.0,31.0,2,Hindbrain,5,True
1148,19.0,5.0,0,Cartilage,4,True
1149,26.0,8.0,0,Cartilage,4,True
1150,23.0,11.0,3,Mesenchyme,5,True
1151,18.0,24.0,1,Forebrain,5,True
1152,28.0,31.0,1,Forebrain,1,True
1153,3.0,14.0,1,Forebrain,0,True
1154,26.0,42.0,4,Midbrain,1,True
1155,7.0,36.0,6,Skull,3,True
1156,6.0,33.0,6,Skull,5,True
1157,26.0,18.0,1,Forebrain,5,True
1158,13.0,30.0,1,Forebrain,5,True
1159,24.0,28.0,1,Forebrain,5,True
1160,21.0,32.0,1,Forebrain,1,True
1161,30.0,20.0,1,Forebrain,5,True
1162,27.0,33.0,4,Midbrain,1,True
1163,24.0,18.0,1,Forebrain,5,True
1164,14.0,36.0,3,Mesenchyme,3,True
1165,27.0,19.0,1,Forebrain,5,True
1166,14.0,9.0,1,Forebrain,3,True
1167,16.0,9.0,3,Mesenchyme,3,True
1168,14.0,42.0,3,Mesenchyme,0,True
1169,27.0,36.0,4,Midbrain,1,True
1170,1.0,20.0,6,Skull,0,True
1171,26.0,38.0,4,Midbrain,1,True
1172,46.0,23.0,2,Hindbrain,5,True
1173,22.0,16.0,1,Forebrain,5,True
1174,21.0,23.0,1,Forebrain,5,True
1175,27.0,35.0,4,Midbrain,1,True
1176,35.0,39.0,4,Midbrain,1,True
1177,19.0,24.0,1,Forebrain,5,True
1178,28.0,18.0,1,Forebrain,5,True
1179,20.0,49.0,6,Skull,0,True
1180,21.0,37.0,4,Midbrain,1,True
1181,27.0,14.0,1,Forebrain,5,True
1182,10.0,31.0,1,Forebrain,5,True
1183,18.0,37.0,4,Midbrain,1,True
1184,20.0,9.0,3,Mesenchyme,4,True
1185,33.0,19.0,1,Forebrain,5,True
1186,13.0,9.0,1,Forebrain,3,True
1187,34.0,50.0,4,Midbrain,6,True
1188,17.0,40.0,4,Midbrain,1,True
1189,13.0,40.0,3,Mesenchyme,3,True
1190,28.0,28.0,1,Forebrain,5,True
1191,32.0,20.0,1,Forebrain,5,True
1192,14.0,7.0,3,Mesenchyme,4,True
1193,23.0,19.0,1,Forebrain,5,True
1194,35.0,33.0,2,Hindbrain,5,True
1195,22.0,9.0,0,Cartilage,4,True
1196,12.0,24.0,1,Forebrain,5,True
1197,31.0,36.0,4,Midbrain,1,True
1198,27.0,20.0,1,Forebrain,5,True
1199,21.0,15.0,1,Forebrain,5,True
1200,21.0,33.0,4,Midbrain,1,True
1201,32.0,6.0,0,Cartilage,4,True
1202,5.0,9.0,0,Cartilage,0,True
1203,16.0,40.0,4,Midbrain,3,True
1204,21.0,25.0,1,Forebrain,5,True
1205,15.0,22.0,1,Forebrain,5,True
1206,7.0,7.0,0,Cartilage,4,True
1207,41.0,23.0,2,Hindbrain,5,True
1208,42.0,41.0,4,Midbrain,3,True
1209,26.0,26.0,1,Forebrain,5,True
1210,17.0,36.0,4,Midbrain,1,True
1211,26.0,10.0,0,Cartilage,4,True
1212,20.0,32.0,1,Forebrain,1,True
1213,23.0,35.0,4,Midbrain,1,True
1214,31.0,3.0,0,Cartilage,4,True
1215,45.0,43.0,4,Midbrain,3,True
1216,12.0,7.0,3,Mesenchyme,4,True
1217,25.0,34.0,4,Midbrain,1,True
1218,22.0,34.0,4,Midbrain,1,True
1219,20.0,33.0,1,Forebrain,1,True
1220,1.0,18.0,6,Skull,2,True
1221,21.0,46.0,4,Midbrain,0,True
1222,23.0,31.0,1,Forebrain,1,True
1223,22.0,38.0,4,Midbrain,1,True
1224,31.0,8.0,0,Cartilage,4,True
1225,19.0,11.0,3,Mesenchyme,3,True
1226,46.0,36.0,4,Midbrain,3,True
1227,2.0,24.0,6,Skull,0,True
1228,30.0,16.0,1,Forebrain,5,True
1229,35.0,19.0,3,Mesenchyme,5,True
1230,15.0,25.0,1,Forebrain,5,True
1231,35.0,20.0,3,Mesenchyme,5,True
1232,13.0,7.0,3,Mesenchyme,4,True
1233,29.0,40.0,4,Midbrain,1,True
1234,31.0,28.0,1,Forebrain,5,True
1235,22.0,39.0,4,Midbrain,1,True
1236,35.0,36.0,4,Midbrain,1,True
1237,16.0,41.0,4,Midbrain,0,True
1238,22.0,33.0,4,Midbrain,1,True
1239,23.0,13.0,1,Forebrain,5,True
1240,21.0,13.0,1,Forebrain,3,True
1241,20.0,36.0,4,Midbrain,1,True
1242,21.0,36.0,4,Midbrain,1,True
1243,10.0,8.0,3,Mesenchyme,2,True
1244,50.0,23.0,3,Mesenchyme,4,True
